id,collaborators
180899,[21856]
180873,[53678]
180865,"[53642, 53643]"
180780,[53623]
180777,"[54590, 18603, 33451, 18794]"
180776,[116031]
180749,[53616]
180747,[116031]
180740,[53977]
180739,[116031]
180730,[116031]
180728,[116031]
180726,"[54169, 54168, 54167, 54166, 54165, 54164, 54163, 54162, 54161, 53626, 53625]"
180724,[13599]
180722,[116031]
180657,[17921]
180572,[14217]
180516,"[48466, 48469, 48462, 48464]"
180507,[38273]
180483,[38273]
180426,[7454]
180259,[53531]
180174,[53699]
180119,[16053]
179987,"[53501, 53455]"
179905,[38147]
179821,[53260]
179820,[53260]
179819,[53260]
179807,[53972]
179799,[11770]
179784,[21080]
179733,[25764]
179641,"[24830, 24862]"
179640,"[24862, 24830]"
179633,[11095]
179538,"[53399, 53318]"
179509,"[53482, 21515]"
179473,"[53482, 21515]"
179336,[53323]
179279,"[51770, 51773]"
179269,[11431]
179199,[54208]
179186,[121999]
179106,[20884]
179076,[9693]
179073,[50836]
179045,[53251]
178743,"[25754, 24198, 25757]"
178685,[21080]
178589,[11533]
178565,[23841]
178546,"[18589, 53121, 7691, 410]"
178530,"[53121, 410, 7691, 18589]"
178521,"[48045, 47953]"
178495,"[23847, 7891, 7635]"
178274,"[25219, 38546]"
178241,[17921]
178229,[3383]
178138,[2424]
178124,[53950]
177842,"[52987, 52986]"
177807,[23813]
177784,[52965]
177668,"[62187, 60257, 53819, 59644, 53818, 33898, 50405]"
177641,"[53436, 52941]"
177640,[53223]
177596,"[52938, 52937]"
177581,"[35375, 35370, 35285, 35372, 35369, 35231, 35368, 35374, 35371, 35376, 35373, 35367]"
177525,[23046]
177315,[20845]
177231,[52907]
177214,"[54358, 54357, 54356, 54355, 54354, 54353, 54352, 54351, 52903, 52902, 22126, 52901, 52900, 52899, 52898, 49312, 52897, 52896, 52895, 52894, 52893, 52892]"
177194,[54278]
177193,"[60597, 52886, 52885]"
177046,[52852]
176944,"[55634, 52313]"
176927,[23046]
176913,[12970]
176863,"[53018, 52809]"
176491,"[10693, 8661, 11095]"
176466,[104824]
176409,[25316]
176271,"[52639, 52640, 52641, 52645]"
176196,[9475]
175906,"[48879, 660]"
175894,[660]
175855,[21080]
175534,[49429]
175413,[25281]
175360,"[18603, 18794, 33451]"
175353,[18945]
175258,[4]
175171,[20411]
175149,[51888]
175124,[13951]
175122,"[12957, 13951]"
175036,[67792]
175032,[52535]
174987,[52689]
174771,[52281]
174617,[37812]
174583,[37812]
174328,[10303]
174290,[38206]
174272,[52436]
174160,[52107]
174140,[56754]
174097,[25120]
174081,[52383]
174009,[49279]
173926,[54729]
173894,[23059]
173626,[27496]
173625,[23093]
173375,[51808]
173277,[51764]
172273,"[50836, 49279]"
172237,[51996]
172170,[24202]
172157,[51223]
172081,[25251]
172075,[5403]
172052,[51696]
172016,"[83, 52919, 62031, 53662, 60163, 50346, 57920, 51611, 50347]"
172015,[29197]
172011,[73813]
171940,"[51171, 33483, 25389]"
171639,[22167]
171507,[74050]
171340,[20985]
171191,[51065]
171186,[51065]
171095,[9008]
170928,[3914]
170917,[11095]
170836,[54897]
170828,[50842]
170826,[51230]
170771,[55848]
170748,[25251]
170717,[17921]
170678,"[3738, 3697]"
170594,[50966]
170395,[50927]
170391,[50964]
170390,[50963]
170259,"[50893, 50892]"
170236,[29310]
170223,[22925]
170216,"[17248, 50880]"
170205,[9179]
169984,"[53260, 49279]"
169825,[50738]
169789,[60943]
169782,[59322]
169763,[14236]
169717,"[11868, 12234, 11857]"
169713,[18187]
169630,"[23706, 50406]"
169546,[19453]
169524,"[21212, 48065]"
169476,[50725]
169443,"[50605, 50604, 50603]"
169440,[50700]
169333,[50689]
169324,[50683]
169313,[22724]
169258,"[68167, 53259, 26165, 23615]"
169245,"[26165, 23617]"
169228,"[155288, 17248]"
169090,"[50638, 50636]"
169069,[36339]
168985,[50926]
168796,[50567]
168744,[50547]
168624,[449]
168558,[25548]
168488,"[50468, 50466]"
168466,"[50460, 50461, 50462, 17394, 18330]"
168457,"[50460, 50461, 17394, 49174]"
168272,"[23706, 50406]"
168257,[37812]
168220,[52449]
168186,"[49857, 50590]"
168029,"[52859, 16558, 50360, 52796]"
168005,[50341]
167987,[50353]
167963,"[50946, 50341]"
167871,[55874]
167798,"[51219, 51241, 50527, 50524, 50522, 50521, 50518, 50550, 50549, 50554, 50526]"
167715,[3661]
167577,[52995]
167532,"[50743, 50742, 50239, 50238, 50269]"
167404,[7635]
167363,"[37443, 37442]"
167313,[49609]
167298,[4534]
167238,"[50545, 50544, 50543, 50542, 50541, 50540, 50539, 50537, 50536, 50535, 50534, 50533, 50532, 50531, 50530]"
167128,[7644]
167056,[15843]
167034,[17268]
167009,[59526]
166947,[4094]
166894,[7644]
166794,[38136]
166769,[1555]
166719,"[22809, 22808, 22803]"
166686,[12163]
166526,[50015]
166480,[22763]
166457,[22763]
166453,"[55645, 54061]"
166426,"[55645, 54061]"
166364,[121999]
166234,"[55645, 54061, 14166]"
166209,"[55645, 14166, 54061]"
166071,[6549]
166044,[14217]
166043,"[51200, 49893]"
166027,"[49884, 12012]"
165741,"[31233, 30643]"
165734,[49893]
165730,[11161]
165720,[155288]
165664,"[49316, 49428]"
165652,"[49316, 49428]"
165649,[11287]
165642,[134]
165605,"[36486, 20580]"
165585,"[37915, 21666, 2746, 15]"
165558,"[50836, 49289]"
165557,[49289]
165556,[25251]
165335,"[50282, 50281, 50010, 50009, 50008, 49749, 49748, 49747, 49746, 49745, 49744, 49743, 49742, 49741, 49740, 49739, 49738, 49737, 49736, 49735, 49734, 49733]"
165332,[12511]
165301,[2799]
165297,"[11955, 10051, 7535]"
165295,"[20354, 10246]"
165259,[49814]
165253,"[57920, 56571, 50346, 51611, 50907]"
165232,[49709]
165218,[12782]
165196,"[11671, 12059]"
165176,"[49725, 49724]"
165148,"[10020, 1022, 5377]"
165111,[49686]
165077,"[25216, 49656, 49680, 49679]"
165068,"[57053, 22549]"
165063,"[49806, 49804, 25216, 49639, 49638, 49677]"
165056,"[49659, 49664]"
165052,"[25216, 49655, 49653, 49662]"
165029,"[25216, 49670, 49659, 49661, 49660]"
165025,"[25216, 49668, 49667, 49666, 49648]"
165024,"[25216, 49665, 49654, 49646, 49657]"
165020,"[25216, 49664, 49650, 49663, 49651]"
164917,[37812]
164858,[29449]
164730,"[50836, 49279]"
164537,[12012]
164527,[12012]
164458,"[50836, 49279]"
164457,"[50836, 49279]"
164422,[25216]
164409,[54563]
164390,[25216]
164283,[49497]
164233,[10506]
164202,[36682]
164173,"[49556, 49555, 4032]"
164154,[10925]
164090,[13854]
164088,[13854]
164060,[4829]
164022,[49462]
164008,"[50770, 38351]"
163999,[30823]
163947,"[49316, 49428]"
163943,"[49316, 49428]"
163928,"[49910, 49908, 49640]"
163926,"[49316, 49429]"
163880,[5831]
163837,"[50836, 49279]"
163750,[20785]
163714,"[63279, 120897, 63278, 87730, 89262, 85296, 55719, 51054, 50562, 50561, 50563, 50589, 49386, 49385]"
163703,[20888]
163675,[53812]
163643,[49344]
163576,"[49320, 49321, 48432]"
163468,"[50836, 49279]"
163467,"[50836, 49279]"
163466,"[50836, 49279]"
163463,"[50836, 49279]"
163424,[50678]
163330,[14986]
163033,"[49135, 49103]"
162906,[37570]
162886,"[49297, 49294, 49291]"
162836,[49031]
162741,[4963]
162595,"[12025, 37588]"
162570,[48907]
162562,"[660, 49177, 48879, 48878, 48876]"
162543,[37680]
162538,[37680]
162516,[37680]
162499,[37680]
162487,[37680]
162479,[37680]
162470,[134]
162421,[11649]
162399,[21666]
162389,[10946]
162224,"[32376, 30321]"
162022,"[48677, 343]"
161969,[80263]
161879,[48546]
161850,[5831]
161750,"[48526, 48525]"
161712,[33501]
161711,[33501]
161710,[33501]
161704,[33501]
161629,[134]
161622,[137]
161505,[48006]
161478,[4094]
161459,"[38501, 52853]"
161451,[37996]
161411,"[22813, 22878]"
161294,[10605]
161268,"[14499, 14497, 62372]"
161266,"[24203, 24202, 24200, 24201]"
161244,[10465]
161209,[13335]
161096,[37812]
161094,[37812]
161071,[37812]
161067,[10640]
161014,[21158]
160801,"[84056, 23184]"
160773,[38516]
160772,[38516]
160771,[38516]
160764,[38516]
160762,[38516]
160761,[38516]
160758,"[49054, 48364, 48365]"
160750,[48362]
160736,[38516]
160732,[38516]
160723,"[48553, 48480, 48478]"
160721,[38516]
160659,[23618]
160626,[10946]
160625,[48229]
160610,[1569]
160599,[23618]
160554,"[22826, 22705]"
160381,[37812]
160372,"[53005, 9889, 53172, 51821]"
160339,"[20987, 12623]"
160336,"[48284, 48285]"
160268,"[31727, 48266, 48291]"
160194,[25911]
160187,[16455]
160179,"[22814, 48146, 48142, 48141]"
160109,[48227]
160085,[25725]
160059,"[12626, 21931, 22395, 21692, 20064]"
160004,[20489]
159793,"[48186, 48187]"
159791,"[48186, 48187]"
159788,"[48187, 48186]"
159786,[24118]
159778,[23869]
159747,[63394]
159644,"[1163, 47892, 1192]"
159633,[48137]
159602,"[48142, 48152, 48149, 48141, 48148, 48150, 48144, 48146, 48143, 22801, 22721, 22878, 48151, 48145, 48153, 48147]"
159582,[812]
159536,[33603]
159506,[10924]
159438,[37812]
159342,[3383]
159244,"[50219, 26703]"
159243,"[49271, 49248, 14236, 15430, 48063]"
158983,[33063]
158958,"[48008, 30187, 48176, 47879, 48223]"
158917,[44236]
158853,[47978]
158829,"[18828, 30259]"
158816,"[24830, 24862]"
158802,"[28050, 4837]"
158801,"[28050, 4837]"
158789,"[24830, 24862]"
158736,[2380]
158621,[47927]
158566,[36682]
158517,[36682]
158516,[36682]
158491,"[50637, 54341, 54320, 48975, 48953]"
158421,[38845]
158299,"[48, 15554, 17637, 712, 812]"
158220,"[22860, 38143, 33703, 38146, 38142, 38144, 38145, 38151]"
158219,[11705]
158192,"[47782, 47783]"
158109,[47761]
157782,[47764]
157659,"[20730, 38796, 20720]"
157614,[32276]
157613,[32276]
157612,[32276]
157611,[32276]
157608,[36682]
157603,[32276]
157595,[27410]
157590,[25753]
157587,[3383]
157585,[36682]
157513,"[31210, 31204, 31206, 31197, 31198, 31585, 31196, 31202, 31201, 31199, 31200, 31207, 31203, 31205, 31451, 31471, 32094]"
157511,[12797]
157510,"[35908, 24830]"
157490,"[24830, 24633, 35908]"
157306,[38720]
157286,"[17080, 38715]"
157189,"[25885, 37817, 37960, 38011, 38060, 37933, 37830, 37795, 38057, 21360, 38061]"
157184,"[37817, 37830, 38057, 21360, 37933, 38011, 37960, 38060, 37795, 25885, 38061]"
157163,"[38061, 37830, 21360, 37817, 38011, 37960, 37933, 37795, 38060, 38057, 25885]"
157147,"[37817, 37933, 21360, 37960, 38011, 37795, 37830, 38057, 38149, 25885, 38061]"
157144,"[38061, 37817, 37830, 38060, 38011, 37960, 21360, 38057, 37795, 37933, 25885]"
157131,[19219]
157118,[23618]
156956,"[20814, 22790, 17248]"
156943,"[25665, 25668, 25662, 25669, 25666, 13716, 25664]"
156887,[9881]
156745,"[38345, 38402, 38399]"
156732,[31356]
156705,[37427]
156687,[48048]
156644,[23841]
156572,[15758]
156513,[11823]
156407,[3383]
156395,[38573]
156332,[73122]
156224,[38425]
156220,[916]
156130,"[15733, 8565, 11823]"
156111,[37680]
156110,[37680]
156109,[37680]
156007,"[38435, 38436]"
155965,[22761]
155959,"[49596, 22273, 25691]"
155867,[38400]
155787,[9583]
155565,[23122]
155550,[13854]
155506,[37056]
155449,[22983]
155283,[38303]
155224,[38275]
155158,[15843]
155081,"[14217, 22980]"
155039,"[11546, 11613, 11813]"
154925,"[38202, 38203]"
154921,[23048]
154899,"[51623, 51622, 51621]"
154847,[37423]
154785,[38696]
154780,[13725]
154645,"[20064, 12616, 12626]"
154639,"[2954, 5093]"
154612,"[22957, 15843]"
154611,[15843]
154589,[36952]
154415,"[33113, 11581, 38086]"
154398,[7535]
154385,[63386]
154381,[47765]
154344,[38074]
154284,"[31197, 31200, 31203, 31206, 31196, 31202, 31201, 31199, 31210, 31204, 31205, 31451, 31207, 31198, 31585]"
154250,"[38183, 38201]"
154245,"[38183, 38201]"
154244,"[38183, 38201]"
154243,"[38183, 38201]"
154208,"[37914, 38046, 38055]"
154141,"[18828, 30259, 38431]"
154128,[25268]
154096,"[449, 7535]"
154077,"[49271, 21747, 15430, 14236]"
154039,[49427]
154021,[15842]
153990,[25127]
153989,[37996]
153936,[18078]
153855,"[32547, 58710]"
153788,[25109]
153785,[37948]
153765,[8743]
153742,"[19224, 25248, 9179]"
153723,[13854]
153720,"[48038, 38390, 38164, 38291, 38304, 20345, 38312, 38343]"
153697,"[36870, 36806, 33583, 36031, 37115, 32324, 37523, 37928, 37120]"
153635,"[38037, 48177]"
153572,"[33445, 32700, 38212, 33376, 33443, 32807, 38213, 33290, 32800, 38215, 38216, 29414, 38217, 33399, 38218, 33298, 38219, 32960]"
153566,"[33445, 32700, 38212, 33376, 33443, 32807, 38213, 33290, 32800, 38215, 38216, 29414, 38217, 33399, 38218, 33298, 38219, 32960]"
153565,"[33445, 32700, 38212, 33376, 33443, 32807, 38213, 33290, 32800, 38215, 38216, 29414, 38217, 33399, 38218, 33298, 38219, 32960]"
153534,[21551]
153281,"[14177, 11823]"
153227,[37812]
153144,[37812]
153141,[11613]
153087,"[3630, 8683, 8619]"
152971,[20580]
152969,"[58059, 60060, 52, 3005, 4374]"
152917,[23890]
152870,[25725]
152756,[28239]
152730,[37812]
152698,[37680]
152644,[37680]
152602,[13578]
152581,[47953]
152506,[37652]
152499,[37089]
152489,[37652]
152486,[37652]
152483,[37652]
152421,[33416]
152406,"[21083, 38205, 19666, 38206, 19672, 38207, 38208, 19990, 20022, 38209, 38210, 20987, 19803]"
152404,"[21083, 38205, 19666, 38206, 19672, 38207, 38208, 19990, 20022, 38209, 38210, 20987, 19803]"
152389,[16220]
152077,[43]
152030,[21432]
151996,[13655]
151988,[21691]
151977,[24775]
151932,"[12656, 37422, 37451, 11944, 22753, 12374, 37434, 37363, 12618, 12626, 23874, 21339, 37338, 37492, 37676]"
151820,[25753]
151766,"[37431, 38568]"
151751,[37618]
151748,[37618]
151743,[37618]
151698,[2632]
151409,"[9008, 14364]"
151309,"[74262, 67779, 67778, 66166, 63446, 63445, 61733, 37322]"
151054,"[37315, 37447]"
151051,[23860]
151046,[23860]
151015,[38498]
150880,[12775]
150785,"[7526, 11304, 10563, 11770]"
150705,[32720]
150669,[36962]
150596,"[10051, 9040, 15, 14384]"
150579,[37097]
150530,"[17776, 17708, 17775]"
150525,[25251]
150475,[55466]
150422,"[12907, 12947]"
150386,[37041]
150276,"[23299, 12797]"
150216,[37056]
150152,"[29589, 29602]"
150139,[18488]
150128,[14279]
150122,[36949]
150054,[24113]
150022,"[57871, 28284, 37067, 37071]"
149932,[33493]
149878,[36068]
149785,[36846]
149753,[37839]
149675,"[24830, 24862]"
149664,"[90808, 90807]"
149572,[38447]
149553,[32341]
149503,[18973]
149502,[36775]
149466,"[52903, 54351, 66348, 66346, 66345, 66344, 66343, 66342, 66340, 66339, 66337, 36840, 36841, 36063, 36842, 33481, 36843, 33490]"
149456,"[32843, 36749]"
149450,[36743]
149355,"[22976, 7771, 11309, 28239]"
149299,[31231]
149096,"[14281, 36580]"
148950,[14505]
148915,"[36068, 36506]"
148770,[22537]
148752,[24157]
148734,[22537]
148729,[11649]
148610,"[23618, 36368]"
148538,[9039]
148536,[36343]
148499,[36323]
148491,"[37406, 36321]"
148270,"[25268, 36221, 36893, 12059]"
148228,[14364]
148187,"[29396, 29398]"
148114,"[33494, 36130]"
148059,"[36107, 36108]"
147959,[11945]
147957,"[21605, 21971, 25312]"
147849,[36806]
147741,[6833]
147649,"[35939, 35940]"
147642,[31329]
147614,"[24830, 24633, 24862]"
147606,"[24862, 24633, 24830]"
147601,[31329]
147583,"[35939, 35940]"
147582,"[35908, 24862, 24633]"
147525,[31329]
147460,[36663]
147058,[17921]
146670,[4600]
146499,[13856]
146494,"[35317, 35318]"
146276,[53617]
145588,[34747]
144841,[33671]
144303,"[35367, 35368, 35369, 35231, 35370, 35371, 35372, 35373, 35374, 35375, 35376, 35285]"
144196,[8066]
144166,"[24725, 24982, 38160]"
144102,[33778]
143872,[23750]
143816,"[36955, 33666, 33678, 33676, 33673, 33675, 33680, 33677, 36946]"
143779,"[33660, 12403, 37054]"
143705,[33070]
143671,"[33628, 33629, 36901]"
143608,[21516]
143544,"[33531, 5831, 33595, 33529]"
143529,[59830]
143496,"[52092, 25548]"
143357,[31236]
143317,"[20429, 33554]"
143229,[13578]
143199,"[6775, 20422, 32335, 33634]"
143051,[49685]
143050,[14151]
142994,[26249]
142905,[2484]
142849,[48205]
142820,[36068]
142795,"[3391, 2928, 8012]"
142763,"[20567, 20561, 11967, 4509]"
142734,"[32366, 32361, 32363, 32370, 32367, 32365, 32364, 32368, 33397]"
142712,"[33394, 33395]"
142687,[21758]
142589,"[33365, 33366, 33368, 33370]"
142581,[32075]
142567,"[17775, 17708, 17776]"
142545,[33349]
142532,[68165]
142470,[23935]
142359,"[33376, 33445]"
142268,"[20239, 33326, 33568]"
142257,[26703]
142203,"[17921, 25319]"
142201,[33273]
142149,[18650]
142130,[13854]
142076,"[33241, 33242, 33243]"
141938,[35666]
141904,[33666]
141878,[2645]
141841,[33182]
141835,[33180]
141818,[14525]
141795,[14525]
141794,[14525]
141792,[14525]
141789,[14525]
141788,[14525]
141703,[33121]
141577,"[33102, 32852, 33103, 25869]"
141576,[33097]
141550,[25869]
141449,[22357]
141301,[31518]
141094,[9753]
141018,[28482]
140972,"[50757, 36286]"
140922,[22357]
140915,[23317]
140910,[3276]
140885,[16099]
140707,[28482]
140644,[8581]
140643,[8581]
140626,[32804]
140582,[21692]
140564,[1164]
140512,"[15843, 22957, 11062, 18671]"
140391,[15843]
140371,"[37423, 24523]"
140288,"[32743, 30313, 32744, 32745, 32746, 32747, 32748, 32749, 32750]"
140174,"[17820, 17313, 19738, 17431, 12971, 21126, 18200, 17412, 16772, 14373, 8649, 18631, 32716, 32717, 11374, 10501, 21233]"
140090,"[8565, 11823, 15733]"
140046,"[31200, 31203, 31206, 31196, 31202, 31201, 31199, 31210, 31204, 31205, 31451, 31197, 31207, 31198, 31585]"
140008,"[36623, 36621, 36627, 36629, 36631, 36625, 36630, 36620, 36622, 36632, 36633, 36618, 36628, 36624, 36594, 36626, 36592, 36589]"
140003,[15787]
139916,[9054]
139891,[32910]
139881,[14507]
139795,[21290]
139752,[32610]
139697,"[25287, 25379, 25288, 25339, 25532, 25598, 25513, 25306, 25576, 25292]"
139682,"[9182, 15153, 32591, 18828, 30259]"
139666,[26005]
139641,[59509]
139554,[18081]
139547,"[29394, 30617, 29395, 6719]"
139493,[25087]
139468,[30840]
139452,[30670]
139449,[9300]
139443,[36068]
139286,[29310]
139239,[29309]
139206,[33392]
139192,[32531]
139162,[36068]
139158,[36068]
139155,[36068]
139059,"[32108, 32399, 20445, 31915, 32402, 32401, 32404, 30577, 32096, 31293, 31577, 32102, 30397, 32398, 32396]"
138907,[29768]
138865,[32340]
138687,[9008]
138679,"[32371, 32360, 32363, 32364, 32367, 32368, 32359, 32361, 32365, 32366, 32369, 32370]"
138632,[10246]
138630,[25251]
138503,[13786]
138495,[32188]
138462,[11649]
138408,[32539]
138355,[32019]
138248,[19871]
138110,[28482]
138048,[32051]
137957,[32017]
137861,[13854]
137838,"[29423, 29402, 29398]"
137836,"[29421, 29395, 30617, 6719]"
137804,[11651]
137686,[25725]
137528,"[32322, 32318, 8417, 32323, 32319, 32321, 19786]"
137520,[31795]
137507,[13578]
137456,"[31892, 31894]"
137433,"[84056, 23184, 23187]"
137411,"[11601, 11601]"
137328,[30271]
137126,[31772]
137106,"[64341, 38796, 31742]"
136948,"[31686, 31678]"
136923,"[31660, 31659]"
136865,"[25889, 24306, 25079, 25755, 25759]"
136841,[31643]
136837,"[2484, 6200]"
136790,"[19785, 12616, 12626]"
136751,[13919]
136750,"[79913, 1555]"
136745,[12030]
136696,"[2484, 5082]"
136604,[33110]
136547,[31163]
136534,[22983]
136514,"[37927, 24206, 20059]"
136441,"[29328, 30140, 30139, 30138]"
